text,label
untuk menuju ke tempat ini jalan nya sangat macet dan jauh dari pusat kota bandung . sesampai nya di sana tidak ada hal yang spesial yang membuat perjalanan jauh terbayarkan . makanya biasa dan harga minuman nya mahal .,2
"restoran unik , di mana tidak disediakan piring , untuk makan menggunakan alas daun pisang . makanan cukup enak , harga lumayan tinggi .",0
restoran alas daun ini memiliki keunikan tersendiri jadi kita makan dengan memakai alas daun pisang . makanan yang ada di sini bisa dipesan sendiri dan banyak pilihan nya dari ikan ayam dan lain-lain dan yang membuat penasaran adalah jengkol krispi nya . woowwww tempat nya nyaman . bagi yang wisata ke bandung bisa dicoba makan di tempat ini .,0
putin sarankan rusia dan jepang sepakati perjanjian damai,1
"kalau di obong daging nya lebih enak , bumbu nya sih lebih berasa yang di steak dan shake , harga nya juga tidak beda jauh sama yang di ss",0
"aku teh dimerak , memang ada . di sini cuma asa indihome saja . mahal",2
"kondisi hape mah normal minimal , cuma kata ade saya tidak bisa pas dia kemarin mau bluetooth foto setelah dari jogja minimal",1
malas gua main sama felix tiko,2
"salah satu restoran tertinggi di bandung , dengan udara yang sangat sejuk pemandangan yang luar biasa , sangat rugi jika anda melewatkan tempat ini , karena tempat ini sangat cocok untuk menyegarkan jiwa , dengan berbagai jenis chicken quesadillas spring roll yang mantap kopi yang istimewa dengan makanan berat yang nikmat hanya saja harga nya lumayan : bagus pelayanan , dua jempol ke atas humas naik .",0
"ketika anda jengah dengan keramaian kota , bosan dengan mewah nya metropolitan . anda harus coba mengunjungi nasi liwet ini , tempat nya keren banget , pemandangan hijau anda bisa lihat sawah , gunung , sungai . suara dari kombinasi arus sungai dan nyanyian burung membuat relax . suasana seperti ini sangat cocok untuk bersantai . untuk makanan nasi liwet nya enak , gurame bakar nya mantap . poko nya wajib dicoba .",0
"pusat oleh-oleh makanan ringan ini tidak hanya menyediakan makanan ringan khas bandung tetapi juga makanan khas daerah lainnya . walaupun terdapat banyak pilihan , namun makaroni setan nya menjadi primadona buat ku karena rangup dan pedas nya enak . sesuai dengan nama nya . memang tidak akan dilupakan rasanya deh . : d tidak menyesal beli banyak",0
tidak mantap,2
"sering makan siang di sini karena dekat kantor , harga juga standarlah . yang sering dipesan bukan menu bebek nya malah ayam . rasanya kalau sudah dibarengin sama sambal nya ada manis dan pedas jadi nikmat banget . bisa refill nasi 1 kali . enak deh .",0
"makanan dan minuman nya enak , tempat luas , dan asyik untuk nongkrong , bahkan harga nya pun terjangkau .",0
"lokasi dekat dengan kampus . cocok buat kerjakan tugas dan reuni bareng , tersedia wifi gratis di kafe ini . harga di tempat ini sangat cocok buat mahasiswa",0
"salmon , tuna , dan lain-lainnya segar , kualitas nya sangat dijaga . suasana restoran yang nyaman , didukung dengan fasilitas restroom yang sangat terjaga kebersihan nya . free wifi dan cepat pula .",0
saya kapok menggunakan jasa lion air,2
apa kalian masih percaya dengan dia ? sudah 100 hari kerja tapi belum ada hasil . payah .,2
"gue sejujur nya masih kecewa sama drama are kamu human to . pertama , main chara perempuan nya apa banget . kedua , tidak ada latar belakang yang jelas kenapa younghoon sangat turut banget sama human nam shin . ketiga , nam shinny dibuat jahanam banget padahal sesungguhnya dia posisi yang paling menderita .",2
"menu makanan : komplet asia , makanan barat rasa . : bagus , sesuai menu minuman : banyak pilihan keunggulan : rasa masakan oke , tempat nyaman , tenang , ada pemisahan merokok dan nonmerokok area , tidak ramai kekurangan : - musala terlalu kecil - tidak ada speciality kopi dengan manual brew rekomendasi untuk berbagai kalangan",0
"sudah berkali kali sih ke sini tidak kapok . suasana nya bikin bikin kangen dan makanan nya juga rasa ulekan sunda nan enak . hahahaha makanan nya juga segar-segar . di sini makan nya per pondok begitu , berjarak dari satu pondok ke pondok lain . udara nya segar banget di bandung atas ditambah banyak pepohonan . dingin sejuk bangetlah ditambah makanan enak . bagaimana tidak betah ? harga nya menurut saya sih tidak terlalu mahal ya .",0
"apakah salah kalau seseorang yang sudah melakukan kewajiban kemudian meminta hak nya ? tolong , jika ingin dihargai , hargailah juga orang lain , jangan pura pura tidak tahu . itu menyebalkan !",2
pizza yang paling digemari itu yang tipe cheesy bites . selalu pilih yang tuna mayo . walau kulit nya tebal tapi rasanya enak dan sesuai lidah orang indonesia .,0
"malang sekarang semakin macet , bikin malas pergi ke malang",2
menyesal selama ini keringat ku terbuang sia sia,2
"tidak lengkap rasanya bila pulang dari bandung tidak membawa brownies amanda ini . rasa yang pas tidak pahit , tidak kemanisan , dan tidak keras / lembek , serta banyak varian rasa , membuat brownies ini cocok untuk dijadikan sebagai buah tangan . yang terfavorit dari yang favorit bagi saya adalah brownies rasa pandan . sangat enak dan aroma pandan nya menambah kenikmatan rasanya . rasa stroberi , original dan lain - lai nya juga .",0
di sini tersedia steak non-halal dan rasanya mereka salah satu yang terbaik di bandung ! tekstur daging oke banget dan dimasak dengan sempurna . pantas sekali untuk dicoba !,0
"hotel nya nyaman . kamar nya besar , bersih , dan cafe nya bagus . terletak di tengah kota bandung yaitu dago .",0
"bandung suki ini letak nya di tengah jalan braga , seberang nya braga city walk . kalau ke sini saya menunggu ada diskon pakai kartu kredit , biar harga nya lebih murah . karena kalau biasa saya harus mengeluarkan uang 50 - 100 ribu , kan lumayan kalau diskon 50 % pakai cc . suki nya enggak usah diragukan lagi , yang paling enak di bandung menurut saya dan pelayanan nya juga bagus .",0
"kelompok-kelompok yang lebih kanan , dalam konteks agama dan konservatisme , membentuk kubu di belakang prabowo , sementara kelompok-kelompok yang lebih nasionalis terbentuk di kubu jokowi , papar tobias .",1
"ketika bosan dengan masakan yang itu-itu saja , warung talaga bisa menjadi alternatif . yang menjadi andalan tentu menu yang terbuat dari tahu , dan favorit saya adalah tahu bodi yang sebenarnya simpel tapi benar-benar membuat kembali lagi hanya untuk makanan ini . sekarang kalau lapar pun ada makanan berat nya . untuk harga nya standar harga restoran di mal . konsep nya restoran nya juga unik , memadukan zaman dulu dan zaman sekarang .",0
"pertamakali berkunjung ke resto ini sejak masih di jalan hergamanah , zaman saya s mu . makanan yang disajikan rasanya masih tetap sama . shashlik menu favoriit dan sup jamur . rasa roti nya tidak berubah , menu nya makin banyak . duduk berlama-lama di tizi tidak membosankan , tempat yang asik untuk makan bersama keluarga dan teman .",0
"restoran di padma hotel termasuk salah satu tempat yang nyaman dan indah dengan pemandangan bukit , lembah dan pepohonan yang hijau . sehingga bisa menikmati makanan dengan suasana yang berbeda . makanan di sini cukup bervariasi dan banyak pilihan tidak beda jauh dengan restoran-restoran lain di bandung , tapi di sini ada menu pilihan tradisional yang membuat anda bisa merasakan khas makanan yang berbeda sambil menikmati alam .",0
"lebaran sebentar lagi , ganti presiden sebentar lagi .",1
mau marah nih indosat trouble melulu dah,2
"yang membuat saya senang karena pemandangan kita makan langsung ke area nongkrong , enak banget . sayang di ruang beras di izinkan tamu merokok , kenapa tidak dibuat ruang rokok saja agar tidak merokok di meja . kan itu bikin tidak nyaman banget apalagi buat mereka yang sama sekali tidak bisa menghirup asap rokok . termasuk saya .",2
tweet - war terjadi lantaran hidayat nur wahid mengunggah dokumen pakta integritas atau kontrak politik deddy mizwar dengan partai demokrat .,1
"suasana yang tenang , membuat kita semua dapat menikmati makan siang dengan relax . rasa makanan yang menunjang membuat rasa penat dari perjalanan jakarta - bandung , menjadi hilang",0
masih mudah termakan berita bohong murahan .,2
tolol,2
"kafe ini sangat cocok untuk nongkrong ketika jalan-jalan ke paris van java , pancake nya enak dan menu minuman nya bermacam-macam , yang pasti harga nya masih cukup terjangkau .",0
sudahlah dia pasti sudah kebal dengan hukum . apa yang kita lakukan tidak ada guna nya .,2
dia memakan susu indomilk di dalam kulkas,1
"saya tahu tempat ini gara-gara salah satu iklan kecap maknyoss , padahal saya tinggal di bandung tapi baru tahu tempat ini hehehe . sudah begitu kalau beli perlengkapan bayi dan anak untuk kado selalu ke jalan ini . benar-benar pas coba ini lomie yang paling enak yang ada di bandung . porsi nya lumayan besar , mie nya kenyal dan enak , kuah nya kental dan rasa ebi nya pun terasa .",0
tempat sangat indah . makanan sangat bervariasi menu dari makanan indonesia chinese eropa semua ada dan enak . pelayanan bagus .,0
agak kecewa ketika ada pelanggan yang memberi nomor telepon genggam ke orang lain bukan untuk masalah kerjaan tapi untuk tujuan lain tanpa konfirmasi dulu :,2
"bank bri kemalingan , rp 1 miliar di brankas raib .",1
"apa ini orang pdip semua ya ? wah kompak ya ? ada menko , ada menteri , ada gubernur , ada anggota dewan di sini kenyang di sana kenyang di mana mereka kenyang",2
"keren banget tempat nya . apalagi buat kongkow . beda dengan tempat / restoran yang lain karena berada di lantai 18 trans hotel . dibagian luar restoran , ada lantai kaca transparan . kita bisa lihat suasana di bawah . bikin ngeri sih tapi menyenangkan . bisa buat uji nyali apakah kita takut ketinggian atau tidak . untuk rasa makanan nya , oke banget rasanya . baik yang menu lokal ataupun makanan barat . top .",0
waroeng steak ini sangat terjangkau harga nya . saya sarankan beli blackpaper steak nya . rasanya pedas juga . untuk minuman mending beli milkshake nya karena enak banget .,0
"sebenarnya saya juga jengkel sih tol belum terkoneksi semua sudah diresmikan . giliran saya mau lewat , eh kecele . mana mahal pula tarif nya .",2
jangan keluar malam minggu jalanan selalu macet,2
"nyobain sop gurame nya enak ! capuccino nya enak tapi rasanya seperti latte . tempat nya nyaman , bebas macet , belum banyak yang tahu tempat ini .",0
"braga adalah sebuah kota klasik dalam kota modern yang penuh hingar bingar , disalah satu tepi jalan braga tedapat braga permai resto yang di mana kita dapat menyantap hidangan klasik ala belanda dengan clasic recipe . ice cream dan nasi goreng di tempat ini adalah menu favorit yang sering saya beli , porsi nya pun cukup untuk memuaskan perut yang sedang lapar .",0
"tempat nya bersih , nyaman dan bisa merokok meskipun parkir mobil agak susah karena menggunakan badan jalan . batagor kuah nya enak dan cendol elizabeth nya enak .",0
"makan di tempat ini akhir bulan lalu di ciwalk , tempat nya nyaman dan enak untuk bersantai , pesan cheesy bites untuk dinikmati bersama keluarga , asyik banget .",0
"sangat kecewa ibu kota negara seperti pasar kaget kumuh , kotor , tidak manusiawi sebagai kota megapolitan ! halo ,, ku molo",2
"gubernur jawa barat , ahmad heryawan mengucapkan selamat tahun baru 2018 untuk pendengar radio elshinta .",1
wow mengajak ribut gila ya gue baru pulang besok ada ulangan tk pas azan maghrib teriak teriak astaghfirullah sumpah ya ini orang gaya gayaan begitu allahuakbar benar-benar ini orang ngapain si soksokan sayang sayangan ya ini yang masih berstatus pelajar kan jadi emosi,2
daftar obat tanpa resep yang sebaiknya dihindari ibu menyusui,1
"tempat nya seru untuk sekadar foto alias instagramable . suasana nya asik dan cocok untuk nongkrong karena udara nya dingin . akses menuju lokasi agak susah karena terletak di dalam kawasan perumahan dan sesuai nama nya , agak modjok . menu makanan dan minuman nya menurut saya biasa saja tidak ada yang istimewa .",2
barang sudah diterima dengan baik . tapi kok ada sedikit goresan dibackcase nya ya,2
musnahkan orang yang berkulit hitam .,2
paten dan berhasil untuk gubernur bapak anies baswedan .,1
"makan di tempat ini tanggal 17 oktober malam saat menginap di kota bandung , lokasi nya sangat strategis berada di jalan braga yang cukup ramai . kami sekeluarga memesan nasi dengan bebek goreng yang disajikan dengan kol yang digoreng tepung dengan sambal yang menurut saya sangat pedas sampai berkeringat walau cuaca bandung cukup sejuk . rasa bebek nya lumayan enak , untuk harga relatif masih terjangkau .",0
"nasi bancakan ini ramai sekali . parkir nya juga susah . kalau menurut saya makanan nya biasa saja . seperti makanan sunda lainnya . hanya saja ada yang unik . penyajian nya zaman dahulu banget , lengkap dengan piring dan gelas kaleng . kalau ke sini saya malah suka kue balok nya . kue zaman dulu . bentuk nya kotak dan padat . enak sekali .",0
"bagi saya , restoran ini adalah rumah makan masakan padang terbaik yang ada di sekitar dago . makanan yang disediakan cukup bervariasi , dan pelayanan mereka cepat . hidangan pun lengkap dengan berbagai pilihan . favorit saya di sini adalah rendang . biaya makan rata-rata perorang adalah sekitar rp . 45,000 untuk makan rendang minuman .",0
"warung nasi ampera merupakan restoran favorit kami sekeluarga , menu sunda dengan macam-macam sambal dan masakan rumah , terdapat musala luas dan bersih , harga yang bersahabat di kantong . mudah dijangkau dari tol jakarta - bandung keluar soekarno hatta .",0
pilihan menu nya lengkap . mozaru nya harus coba . enak banget . untuk sushi juga banyak pilihan nya tapi harga nya tergolong mahal kalau dibandingkan yang lain .,0
"tertulusan mu untuk kebaikan negeri ini , itulah yang membuat kami semakin mencintai mu pak",0
"untuk anda yang suka tempat nongkrong yang punya pemandangan alam , sierra dapat menjadi pillihan . makanan nya cukup enak dan pemandangan yang disajikan enak . cocok untuk tempat nongkrong bersama teman dan pasangan",0
tidak sakit,0
"nah braga permai langganan saya dan rekan kerja saya makan siang . terletak di jalan braga , ya cukup jalan kaki saja dari kantor saya . setiap makan siang , ada paket murah yang ditawarkan mulai dari 15 ribuan , menu nya pun macam-macam , ada nasi goreng , soto ayam , sate , fuyunghai , dan lain-lain , pokok nya rekomendasi dengan harga terjangkau .",0
tempat makan yang enak dengan suasana bangunan zaman lama tapi yang bikin kaget itu harga mi yang mahal dan bikin kaget kunjungan saya berserta keluarga ke sini kita pesan 3 mi ayam bakso 1 mi ayam 2 es jeruk . bakal berpikir dua kali buat ke tempat itu lagi .,2
